inflected form,base form,number,gender,group,case,concat form
хуторках,хуторок,2,m,inanim,L,хуторок2L
хуторки,хуторок,2,m,inanim,V,хуторок2V
схематичність,схематичність,1,f,inanim,N,схематичність1N
схематичності,схематичність,1,f,inanim,G,схематичність1G
схематичности,схематичність,1,f,inanim,G,схематичність1G
схематичності,схематичність,1,f,inanim,D,схематичність1D
схематичність,схематичність,1,f,inanim,A,схематичність1A
схематичністю,схематичність,1,f,inanim,I,схематичність1I
схематичності,схематичність,1,f,inanim,L,схематичність1L
схематичносте,схематичність,1,f,inanim,V,схематичність1V
пред'являння,пред'являння,1,n,inanim,N,пред'являння1N
пред'являння,пред'являння,1,n,inanim,G,пред'являння1G
пред'являнню,пред'являння,1,n,inanim,D,пред'являння1D
пред'являння,пред'являння,1,n,inanim,A,пред'являння1A
пред'являнням,пред'являння,1,n,inanim,I,пред'являння1I
пред'являнні,пред'являння,1,n,inanim,L,пред'являння1L
пред'являнню,пред'являння,1,n,inanim,L,пред'являння1L
пред'являння,пред'являння,1,n,inanim,V,пред'являння1V
наволока,наволока,1,f,inanim,N,наволока1N
наволоки,наволока,1,f,inanim,G,наволока1G
наволоці,наволока,1,f,inanim,D,наволока1D
наволоку,наволока,1,f,inanim,A,наволока1A
наволокою,наволока,1,f,inanim,I,наволока1I
наволоці,наволока,1,f,inanim,L,наволока1L
наволоко,наволока,1,f,inanim,V,наволока1V
наволоки,наволока,2,f,inanim,N,наволока2N
наволок,наволока,2,f,inanim,G,наволока2G
наволокам,наволока,2,f,inanim,D,наволока2D
наволоки,наволока,2,f,inanim,A,наволока2A
наволоками,наволока,2,f,inanim,I,наволока2I
наволоках,наволока,2,f,inanim,L,наволока2L
наволоки,наволока,2,f,inanim,V,наволока2V
ревнощі,ревнощі,2,f,inanim,N,ревнощі2N
ревнощів,ревнощі,2,f,inanim,G,ревнощі2G
ревнощам,ревнощі,2,f,inanim,D,ревнощі2D
ревнощі,ревнощі,2,f,inanim,A,ревнощі2A
ревнощами,ревнощі,2,f,inanim,I,ревнощі2I
ревнощах,ревнощі,2,f,inanim,L,ревнощі2L
ревнощі,ревнощі,2,f,inanim,V,ревнощі2V
літа,літа,2,f,inanim,N,літа2N
літ,літа,2,f,inanim,G,літа2G
літам,літа,2,f,inanim,D,літа2D
літа,літа,2,f,inanim,A,літа2A
літами,літа,2,f,inanim,I,літа2I
літах,літа,2,f,inanim,L,літа2L
літа,літа,2,f,inanim,V,літа2V
рецензійка,рецензійка,1,f,inanim,N,рецензійка1N
рецензійки,рецензійка,1,f,inanim,G,рецензійка1G
рецензійці,рецензійка,1,f,inanim,D,рецензійка1D
рецензійку,рецензійка,1,f,inanim,A,рецензійка1A
рецензійкою,рецензійка,1,f,inanim,I,рецензійка1I
рецензійці,рецензійка,1,f,inanim,L,рецензійка1L
рецензійко,рецензійка,1,f,inanim,V,рецензійка1V
рецензійки,рецензійка,2,f,inanim,N,рецензійка2N
рецензійок,рецензійка,2,f,inanim,G,рецензійка2G
рецензійкам,рецензійка,2,f,inanim,D,рецензійка2D
рецензійки,рецензійка,2,f,inanim,A,рецензійка2A
рецензійками,рецензійка,2,f,inanim,I,рецензійка2I
рецензійках,рецензійка,2,f,inanim,L,рецензійка2L
рецензійки,рецензійка,2,f,inanim,V,рецензійка2V
нафтобаржа,нафтобаржа,1,f,inanim,N,нафтобаржа1N
нафтобаржі,нафтобаржа,1,f,inanim,G,нафтобаржа1G
нафтобаржі,нафтобаржа,1,f,inanim,D,нафтобаржа1D
нафтобаржу,нафтобаржа,1,f,inanim,A,нафтобаржа1A
нафтобаржею,нафтобаржа,1,f,inanim,I,нафтобаржа1I
нафтобаржі,нафтобаржа,1,f,inanim,L,нафтобаржа1L
нафтобарже,нафтобаржа,1,f,inanim,V,нафтобаржа1V
нафтобаржі,нафтобаржа,2,f,inanim,N,нафтобаржа2N
нафтобарж,нафтобаржа,2,f,inanim,G,нафтобаржа2G
нафтобаржам,нафтобаржа,2,f,inanim,D,нафтобаржа2D
нафтобаржі,нафтобаржа,2,f,inanim,A,нафтобаржа2A
нафтобаржами,нафтобаржа,2,f,inanim,I,нафтобаржа2I
нафтобаржах,нафтобаржа,2,f,inanim,L,нафтобаржа2L
нафтобаржі,нафтобаржа,2,f,inanim,V,нафтобаржа2V
багатопалість,багатопалість,1,f,inanim,N,багатопалість1N
багатопалості,багатопалість,1,f,inanim,G,багатопалість1G
багатопалости,багатопалість,1,f,inanim,G,багатопалість1G
багатопалості,багатопалість,1,f,inanim,D,багатопалість1D
багатопалість,багатопалість,1,f,inanim,A,багатопалість1A
багатопалістю,багатопалість,1,f,inanim,I,багатопалість1I
багатопалості,багатопалість,1,f,inanim,L,багатопалість1L
багатопалосте,багатопалість,1,f,inanim,V,багатопалість1V
ліпоксація,ліпоксація,1,f,inanim,N,ліпоксація1N
ліпоксації,ліпоксація,1,f,inanim,G,ліпоксація1G
ліпоксації,ліпоксація,1,f,inanim,D,ліпоксація1D
ліпоксацію,ліпоксація,1,f,inanim,A,ліпоксація1A
ліпоксацією,ліпоксація,1,f,inanim,I,ліпоксація1I
ліпоксації,ліпоксація,1,f,inanim,L,ліпоксація1L
ліпоксаціє,ліпоксація,1,f,inanim,V,ліпоксація1V
ліпоксації,ліпоксація,2,f,inanim,N,ліпоксація2N
ліпоксацій,ліпоксація,2,f,inanim,G,ліпоксація2G
ліпоксаціям,ліпоксація,2,f,inanim,D,ліпоксація2D
ліпоксації,ліпоксація,2,f,inanim,A,ліпоксація2A
ліпоксаціями,ліпоксація,2,f,inanim,I,ліпоксація2I
ліпоксаціях,ліпоксація,2,f,inanim,L,ліпоксація2L
